material_id,qe_input_path,qe_output_path,converged,job_done,scf_iterations,final_energy_ry,energy_ev,max_force,pressure_kbar,wall_time,failure_reason,ecutwfc,ecutrho,kpoints,smearing,mixing_beta,pseudo_family,pseudopotentials,calculation_hash
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a4p6549_pid15550_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a4p6549_pid15550_att1/espresso.pwo,True,True,19,-2098.95743687,-28557.77076427927,0.28976,-8.45,31m47.20s WALL,,70.0,560.0,4 3 2 0 0 0,mv,0.3,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",1e15361d43427271e6acf64725489f547cbe101e509760cc99768c58bbea9905
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a4p6556_pid15550_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a4p6556_pid15550_att1/espresso.pwo,True,True,19,-2098.95742972,-28557.770666998567,0.288455,-9.2,32m55.51s WALL,,70.0,560.0,4 3 2 0 0 0,mv,0.3,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",e337e0f154529e73b5996e11696d2cf0b2ed1c893934613e08d60d9f1351213a
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a4p7200_pid15550_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a4p7200_pid15550_att1/espresso.pwo,True,True,24,-2098.93762376,-28557.5011931848,0.177545,-73.76,39m29.81s WALL,,70.0,560.0,4 3 2 0 0 0,mv,0.3,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",bc5240d69db6265adfc416bfaef504d5e17cc56f588766a91cb32ce642789780
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a5p8500_pid4389_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a5p8500_pid4389_att1/espresso.pwo,True,True,79,-2094.55390982,-28497.85772657817,0.817711,-111.3,14m36.20s WALL,,50.0,400.0,2 2 2 0 0 0,mv,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",2e593d787e1413ad6eb96416f0b4d73d64bd640141e691ac8b8cc65e2c9b7b5d
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a5p8500_pid621_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a5p8500_pid621_att1/espresso.pwo,True,True,80,-2094.59440957,-28498.408753748226,0.820374,-106.85,36m35.98s WALL,,70.0,560.0,3 3 3 0 0 0,mv,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",e052aa43f8f60028033065d4d887bb0ff21b0c1e37c51e1a4c1528bec42e639a
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a5p8500_pid983_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a5p8500_pid983_att1/espresso.pwo,False,False,42,-2094.55383132,-28497.85665853126,,,,job_not_completed,50.0,400.0,2 2 2 0 0 0,mv,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",d9092813fa1b6d131b48ef3d283a6db896a5576e70aa286a4e31ed4afeee3477
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a6p0000_pid4389_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a6p0000_pid4389_att1/espresso.pwo,True,True,84,-2094.37534685,-28495.428253605216,0.830191,-138.72,17m17.25s WALL,,50.0,400.0,2 2 2 0 0 0,mv,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",c9fc7be93bbb7c23b8af79198421ccf294503347ac2a5866e33b1b61e1f91026
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a6p0000_pid621_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a6p0000_pid621_att1/espresso.pwo,True,True,91,-2094.41468834,-28495.96352184516,0.833222,-134.78,45m31.05s WALL,,70.0,560.0,3 3 3 0 0 0,mv,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",61d68a1c1dd1143029a8940c846405bcdf4d7cc8aebcf346095abbc0bd569855
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a6p1200_pid4389_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a6p1200_pid4389_att1/espresso.pwo,False,True,200,-2092.80292008,-28474.03429751422,,,1h32m WALL,scf_not_converged,50.0,400.0,2 2 2 0 0 0,mv,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",5c5d72cf98dc5d3f093ea8852b1f52cee72ce31936364d1ccdea170c3e9c4e1c
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a6p1200_pid4389_att2/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a6p1200_pid4389_att2/espresso.pwo,False,True,200,-2092.80275422,-28474.032040873957,,,1h31m WALL,scf_not_converged,50.0,400.0,2 2 2 0 0 0,mv,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",8d35242b3cbe26b7f3aa05d35d5273c4cd5024ee946ca0cbe37d0a912b0d7e94
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a6p1200_pid4389_att3/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a6p1200_pid4389_att3/espresso.pwo,False,True,200,-2092.8028707,-28474.033625665088,,,1h32m WALL,scf_not_converged,50.0,400.0,2 2 2 0 0 0,mv,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",50f0f6cc1a0a62985aa23cc5853e9766b6f98d1cc597f2a315e2d6c2525ab25c
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a6p1500_pid4389_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a6p1500_pid4389_att1/espresso.pwo,False,True,200,-2092.5269052,-28470.278923759553,,,56m13.86s WALL,scf_not_converged,50.0,400.0,2 2 2 0 0 0,mv,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",c1be7388b5f9d9d6150300cbf8436a71b8e9c14b1b50d6c03a495590d66610a6
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a6p1500_pid4389_att2/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a6p1500_pid4389_att2/espresso.pwo,False,True,200,-2092.52872439,-28470.303675100433,,,56m32.14s WALL,scf_not_converged,50.0,400.0,2 2 2 0 0 0,mv,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",74a161723052b276255eb723e862e2234a3eb79dd94253c77cc1a369657f2f6b
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a6p1500_pid4389_att3/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a6p1500_pid4389_att3/espresso.pwo,False,True,200,-2092.5293373,-28470.3120141658,,,56m34.53s WALL,scf_not_converged,50.0,400.0,2 2 2 0 0 0,mv,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",e2943e86eee3ffcf521f38f79a62dee22061aa9f445f694cab9b22a189d91105
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a6p1500_pid621_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a6p1500_pid621_att1/espresso.pwo,False,False,200,-2093.0917185,-28477.96360019114,,,,job_not_completed,70.0,560.0,3 3 3 0 0 0,mv,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",69f99fa1905b3dae3ed427ef8d4780a9bb531ced7c129a2fc2c080d716a8ba0e
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a6p1800_pid4389_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a6p1800_pid4389_att1/espresso.pwo,False,True,200,-2092.53174785,-28470.34481136936,,,1h17m WALL,scf_not_converged,50.0,400.0,2 2 2 0 0 0,mv,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",5d100720fc8c499262d3b1edc673c14da4ddea1569315224beb0ee1f37c92306
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a6p1800_pid4389_att2/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a6p1800_pid4389_att2/espresso.pwo,False,True,200,-2092.53208122,-28470.349347099273,,,1h17m WALL,scf_not_converged,50.0,400.0,2 2 2 0 0 0,mv,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",d2e7c8a99c38eae6959eb0ede7e87f32320355fd3053f95976aacae574058d51
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a6p1800_pid4389_att3/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a6p1800_pid4389_att3/espresso.pwo,False,True,200,-2092.52544117,-28470.25900461665,,,1h17m WALL,scf_not_converged,50.0,400.0,2 2 2 0 0 0,mv,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",abf5af728d38af52f559bc1652590454e64d4bfb4d3e4fc67ac73375f834f105
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/b5p8500_pid7417_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/b5p8500_pid7417_att1/espresso.pwo,True,True,81,-2094.66647819,-28499.389297275742,0.800908,-104.92,37m24.13s WALL,,50.0,400.0,2 2 2 0 0 0,gaussian,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",deb691c4173d1cc1c1ea71e62d442ce2245b9d21468b949babaedcd127477623
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/b5p8500_pid9156_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/b5p8500_pid9156_att1/espresso.pwo,True,True,75,-2094.5944188,-28498.40887932877,0.820767,-106.85,1h 1m WALL,,70.0,560.0,4 4 2 0 0 0,mv,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",654f21d8c5c69e38c326c36d8ccd0bacb9c08dbe78b0948f0100eb502fc7dcc5
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/b5p9700_pid7417_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/b5p9700_pid7417_att1/espresso.pwo,True,True,83,-2094.53542598,-28497.606241123394,0.807002,-127.82,41m45.95s WALL,,50.0,400.0,2 2 2 0 0 0,gaussian,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",304384b19dc3a9409f37d9f856bc2e7cd9949a43e4c9c69e5821a6c6543bed9d
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/b5p9700_pid9156_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/b5p9700_pid9156_att1/espresso.pwo,True,True,84,-2094.45469673,-28496.50786372184,0.830662,-130.27,1h58m WALL,,70.0,560.0,4 4 2 0 0 0,mv,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",bf5a806bd2b55249ce85ca87c6c4d4fc2562b765bcff5db447d1b4ea784e7b53
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/b6p1500_pid7417_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/b6p1500_pid7417_att1/espresso.pwo,False,True,200,-2092.98523066,-28476.514759318772,,,2h48m WALL,scf_not_converged,50.0,400.0,2 2 2 0 0 0,gaussian,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",8b6f6f546b71e620faaf01f8b9198acf88468fad803888ba99528adef55fc844
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/b6p1500_pid7417_att2/espresso.pwi,outputs/qe_runs_bulk_lifepo4/b6p1500_pid7417_att2/espresso.pwo,False,True,200,-2092.98541301,-28476.51724031691,,,1h 5m WALL,scf_not_converged,50.0,400.0,2 2 2 0 0 0,gaussian,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",33136bcc3de8da9358b2c97d95a51f4712d0fc6ad0cc91947f04812814edf899
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/b6p1500_pid7417_att3/espresso.pwi,outputs/qe_runs_bulk_lifepo4/b6p1500_pid7417_att3/espresso.pwo,False,False,19,-2094.09341261,-28491.592342854914,,,,job_not_completed,50.0,400.0,2 2 2 0 0 0,gaussian,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",eebdcfb0761c40fc0d86beab33cf54fc9b258aa3123bc7ffa6a91eb6e2e5c22d
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/b6p1500_pid9156_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/b6p1500_pid9156_att1/espresso.pwo,False,False,89,-2093.30169497,-28480.82047560501,,,,job_not_completed,70.0,560.0,4 4 2 0 0 0,mv,0.4,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",305dca5acdf0682cdafc77f57985cf19f4068656daa927ceb58f38f51d0c4949
bulk_limn2o4,outputs/qe_runs_bulk_limn2o4/a7p9000_pid5377_att1/espresso.pwi,outputs/qe_runs_bulk_limn2o4/a7p9000_pid5377_att1/espresso.pwo,True,True,96,-1204.16064049,-16383.440145294844,0.613633,-98.89,1h 3m WALL,,70.0,560.0,4 4 4 0 0 0,mv,0.4,PSLibrary,"{""Li"":""li_pbe_v1.4.uspp.F.UPF"",""Mn"":""mn_pbe_v1.5.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",736e26b2baa4ebdb30a28c667f0c259a5cbf3cbfad3a4ab2efaa03a0961f77e0
bulk_limn2o4,outputs/qe_runs_bulk_limn2o4/a8p0000_pid1030_att1/espresso.pwi,outputs/qe_runs_bulk_limn2o4/a8p0000_pid1030_att1/espresso.pwo,False,False,1,,,,,,job_not_completed,70.0,560.0,4 4 4 0 0 0,mv,0.4,PSLibrary,"{""Li"":""li_pbe_v1.4.uspp.F.UPF"",""Mn"":""mn_pbe_v1.5.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",d930608806e8a850629a9fda2d04ccfb273edafdc82fa86508de5aa8e2e9f0b3
bulk_limn2o4,outputs/qe_runs_bulk_limn2o4/a8p0000_pid5377_att1/espresso.pwi,outputs/qe_runs_bulk_limn2o4/a8p0000_pid5377_att1/espresso.pwo,True,True,117,-1204.07910742,-16382.330831365045,0.615554,-95.97,1h27m WALL,,70.0,560.0,4 4 4 0 0 0,mv,0.4,PSLibrary,"{""Li"":""li_pbe_v1.4.uspp.F.UPF"",""Mn"":""mn_pbe_v1.5.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",c30893553ef9b3aa67ec520e65d000d0512f642c9fc8fa16675034e016d2f685
bulk_limn2o4,outputs/qe_runs_bulk_limn2o4/a8p2000_pid5377_att1/espresso.pwi,outputs/qe_runs_bulk_limn2o4/a8p2000_pid5377_att1/espresso.pwo,True,True,197,-1203.91782968,-16380.136535927038,0.613244,-89.8,2h37m WALL,,70.0,560.0,4 4 4 0 0 0,mv,0.4,PSLibrary,"{""Li"":""li_pbe_v1.4.uspp.F.UPF"",""Mn"":""mn_pbe_v1.5.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",d8709dfeee992f4ab5ac633b132e31c5ced866271664a2d5c23a834b7091063b
bulk_limn2o4,outputs/qe_runs_bulk_limn2o4/a8p3500_pid5377_att1/espresso.pwi,outputs/qe_runs_bulk_limn2o4/a8p3500_pid5377_att1/espresso.pwo,True,True,102,-1203.79909653,-16378.521089124612,0.606825,-84.89,1h23m WALL,,70.0,560.0,4 4 4 0 0 0,mv,0.4,PSLibrary,"{""Li"":""li_pbe_v1.4.uspp.F.UPF"",""Mn"":""mn_pbe_v1.5.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",e2f004a8b5655ff304e3efd312b8acf902904765dd7dae5d029b61a4ab843585
bulk_limnpo4,outputs/qe_runs_bulk_limnpo4/b5p9000_pid7985_att1/espresso.pwi,outputs/qe_runs_bulk_limnpo4/b5p9000_pid7985_att1/espresso.pwo,True,True,28,-405.39571462,-5515.689686496572,0.371644,-75.9,1m39.72s WALL,,50.0,400.0,2 2 2 0 0 0,gaussian,0.4,PSLibrary,"{""Li"":""li_pbe_v1.4.uspp.F.UPF"",""Mn"":""mn_pbe_v1.5.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",f72b6540b853a174be28a6d7406a75bacb0eb03d50f497b3725502a526edc68e
bulk_limnpo4,outputs/qe_runs_bulk_limnpo4/b5p9500_pid7985_att1/espresso.pwi,outputs/qe_runs_bulk_limnpo4/b5p9500_pid7985_att1/espresso.pwo,True,True,35,-405.3716382,-5515.362110114552,0.374534,-75.49,4m54.60s WALL,,50.0,400.0,2 2 2 0 0 0,gaussian,0.4,PSLibrary,"{""Li"":""li_pbe_v1.4.uspp.F.UPF"",""Mn"":""mn_pbe_v1.5.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",adef5d14b1f0949a91e5b7bcaae58443e59e19bf1921326b5c0f9ad58265b1de
bulk_limnpo4,outputs/qe_runs_bulk_limnpo4/b6p1000_pid7985_att1/espresso.pwi,outputs/qe_runs_bulk_limnpo4/b6p1000_pid7985_att1/espresso.pwo,True,True,30,-405.29808582,-5514.361379003805,0.380543,-73.35,1m55.80s WALL,,50.0,400.0,2 2 2 0 0 0,gaussian,0.4,PSLibrary,"{""Li"":""li_pbe_v1.4.uspp.F.UPF"",""Mn"":""mn_pbe_v1.5.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",7dfe9f461527c2cef90f0c252bd4ea8341b6881a644034fa815b60963963a276
bulk_limnpo4,outputs/qe_runs_bulk_limnpo4/b6p2500_pid7985_att1/espresso.pwi,outputs/qe_runs_bulk_limnpo4/b6p2500_pid7985_att1/espresso.pwo,True,True,34,-405.22349182,-5513.346475930989,0.383447,-70.32,2m18.28s WALL,,50.0,400.0,2 2 2 0 0 0,gaussian,0.4,PSLibrary,"{""Li"":""li_pbe_v1.4.uspp.F.UPF"",""Mn"":""mn_pbe_v1.5.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",8230f94eed8063adbb8d28e9ead985a863eb8f6ea040c5965aeb9609e75efbb8
bulk_litio2,outputs/qe_runs_bulk_litio2/a2p7500_c_over_a4p2000_pid1054_att1/espresso.pwi,outputs/qe_runs_bulk_litio2/a2p7500_c_over_a4p2000_pid1054_att1/espresso.pwo,True,True,36,-216.36115159,-2943.743432271125,0.036546,-122.87,1m23.25s WALL,,70.0,560.0,6 6 3 0 0 0,gaussian,0.4,PSLibrary,"{""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""Ti"":""ti_pbe_v1.4.uspp.F.UPF""}",cb517fd5b7e0690e6cd27c6a397c826d89e6a823c69caa95a829e6ad3fb61b51
bulk_litio2,outputs/qe_runs_bulk_litio2/a2p7500_c_over_a4p8000_pid1122_att1/espresso.pwi,outputs/qe_runs_bulk_litio2/a2p7500_c_over_a4p8000_pid1122_att1/espresso.pwo,True,True,41,-216.23427937,-2942.0172477799724,0.023607,-92.54,13m22.58s WALL,,70.0,560.0,6 6 3 0 0 0,gaussian,0.4,PSLibrary,"{""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""Ti"":""ti_pbe_v1.4.uspp.F.UPF""}",368a4c74c78b9e83b0b78cebb8b0e7d030f9bc7df24e8c186ea83cf91e6e244a
bulk_litio2,outputs/qe_runs_bulk_litio2/a2p8000_c_over_a4p3000_pid1054_att1/espresso.pwi,outputs/qe_runs_bulk_litio2/a2p8000_c_over_a4p3000_pid1054_att1/espresso.pwo,True,True,30,-216.30917449,-2943.036247799102,0.032385,-113.92,1m14.81s WALL,,70.0,560.0,6 6 3 0 0 0,gaussian,0.4,PSLibrary,"{""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""Ti"":""ti_pbe_v1.4.uspp.F.UPF""}",8b0b026c5b80fa80e20512a1009f612f1b2fe3f6c74d58a638b62ab052d904df
bulk_litio2,outputs/qe_runs_bulk_litio2/a2p8500_c_over_a4p4000_pid1054_att1/espresso.pwi,outputs/qe_runs_bulk_litio2/a2p8500_c_over_a4p4000_pid1054_att1/espresso.pwo,True,True,40,-216.26054247,-2942.3745754590304,0.028492,-104.81,1m40.23s WALL,,70.0,560.0,6 6 3 0 0 0,gaussian,0.4,PSLibrary,"{""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""Ti"":""ti_pbe_v1.4.uspp.F.UPF""}",ed8306f2d757567f827416bac8d2465d3a4284b776a81c74cf4298569234e8f7
bulk_litio2,outputs/qe_runs_bulk_litio2/a2p9000_c_over_a4p5000_pid1054_att1/espresso.pwi,outputs/qe_runs_bulk_litio2/a2p9000_c_over_a4p5000_pid1054_att1/espresso.pwo,True,True,44,-216.21521029,-2941.7577997293542,0.02494,-96.06,2m 3.85s WALL,,70.0,560.0,6 6 3 0 0 0,gaussian,0.4,PSLibrary,"{""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""Ti"":""ti_pbe_v1.4.uspp.F.UPF""}",81b4c0c14bcf6dd2a1ffc066222c49ec87ad3d6151796f28602de65bd007a821
bulk_litio2,outputs/qe_runs_bulk_litio2/a2p9500_c_over_a4p6000_pid1054_att1/espresso.pwi,outputs/qe_runs_bulk_litio2/a2p9500_c_over_a4p6000_pid1054_att1/espresso.pwo,True,True,49,-216.1730611,-2941.1843307848317,0.021617,-87.64,2m17.64s WALL,,70.0,560.0,6 6 3 0 0 0,gaussian,0.4,PSLibrary,"{""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""Ti"":""ti_pbe_v1.4.uspp.F.UPF""}",b82365e587adc5d9ee83ad8b7297e6a3ec01e07f38f9892472c28d5b9b6108bc
